Country Name,year,Out-of-pocket expenditure (% of current health expenditure),"Mortality rate, infant (per 1,000 live births)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate) Normalized","Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %) Normalized",GDP growth (annual %),GDP growth (annual %) Normalized,GDP growth (annual %) Standardized,Current health expenditure (% of GDP),Current health expenditure (% of GDP) Normalized,Adjusted net national income per capita (current US$)
Mauritius,2009,1.258070966,-0.626429054,0.142662592,0.307963875,-0.027934872,0.295597225,-0.424700173,0.254678342,3.315076998,0.494810818,-0.042666731,-0.757820999,0.227846273,-0.1351526
Mauritius,2010,0.939853535,-0.626429054,0.105347901,0.317953921,0.056608848,0.311994053,-0.356978572,0.260149883,4.377203223,0.52759637,0.225986751,-0.617177616,0.253778114,-0.083932863
Mauritius,2011,0.97950547,-0.622236765,0.077361882,0.353206151,0.012526858,0.303444573,0.227085402,0.307339113,4.077538066,0.518346351,0.150189651,-0.725450378,0.233814772,-0.001414122
Mauritius,2012,0.902881353,-0.613852185,0.13333392,0.423423539,0.01785077,0.304477119,-0.207340384,0.272239844,3.496118365,0.500399176,0.003125749,-0.737820294,0.231534005,-0.000747036
Mauritius,2013,0.985222745,-0.613852185,0.128669583,0.441508966,-0.014092701,0.298281844,-0.257588343,0.268180079,3.3604061,0.49621003,-0.031201219,-0.576093959,0.261353123,0.049133171
Mauritius,2014,0.827592504,-0.618044475,0.11934091,0.462378975,0.016785987,0.30427061,-0.310559541,0.263900291,3.82696982,0.510611849,0.08681109,-0.269725525,0.317841364,0.098825195
Mauritius,2015,0.795882821,-0.622236765,0.137998256,0.48106725,0.004647468,0.301916405,-0.624729429,0.238517053,3.690556904,0.506401075,0.0523069,-0.201072516,0.330499612,0.0389285568140653
Mauritius,2016,0.721486489,-0.618044475,0.156655602,0.485976152,-0.122274589,0.277300512,-0.674979011,0.234457157,3.862468263,0.511707609,0.095790042,-0.204109593,0.329939636,0.076524937
Mauritius,2017,0.71819883,-0.605467606,0.156655602,0.500071303,-0.13547789,0.274739798,-0.23746387,0.269806029,3.937983806,0.514038612,0.114890892,-0.1753897,0.335235012,0.1669543829543077
Mauritius,2018,0.722297229,-0.588698446,0.170648611,0.48850237,-0.2049017,0.261275401,-0.310826035,0.26387876,4.006740572,0.516160985,0.132282181,-0.165004423,0.337149851,0.2400484809877788
Mauritius,2019,0.590389616,-0.576121577,0.212627639,0.46725917,-0.225132564,0.257351726,-0.768038674,0.226938437,2.891284993,0.48172927,-0.149860391,-0.009675227,0.365789463,0.2312193856810334
Mauritius,2021,0.445239571,-0.580313867,0.249942331,0.401864562,0.070451018,0.314678672,-0.178647682,0.27455806,3.403798662,0.497549465,-0.020225534,0.138674922,0.393142278,0.0364132956451787
Mexico,2000,0.93495602,-0.173661761,-0.986106827,0.388771287,-1.009877162,0.105154469,0.710111486,0.346365023,5.029283994,0.547724701,0.390923616,-0.645359849,0.248581871,-0.172895949
Mexico,2001,0.998255126,-0.215584658,-0.972113818,0.423845533,-1.013923335,0.104369734,0.201909007,0.305304995,-0.450845253,0.378564898,-0.995216534,-0.495596576,0.276195238,-0.13939263
Mexico,2002,1.047168546,-0.253315266,-0.967449481,0.451975549,-0.933851702,0.119899224,-0.01560398,0.287731115,-0.236588002,0.385178558,-0.941022451,-0.394222837,0.294886538,-0.138474117
Mexico,2003,1.115699486,-0.286853584,-0.986106827,0.471748949,-0.837595377,0.138567652,-0.094315916,0.281371614,1.185544867,0.429076741,-0.581309134,-0.094391586,0.350169452,-0.18990306
Mexico,2004,1.012142543,-0.320391902,-0.98144249,0.483283433,-0.734950357,0.158475136,-0.071294421,0.283231627,3.565441009,0.502539017,0.020660171,-0.03830009,0.360511608,-0.161701187
Mexico,2005,1.059264717,-0.34973793,-0.990771163,0.483754228,-0.81566086,0.142821741,-0.185231869,0.274026094,2.113247126,0.457712915,-0.346656758,-0.085815899,0.351750638,-0.114538647
Mexico,2006,1.015885981,-0.379083959,-1.000099836,0.478457781,-0.813957208,0.143152156,-0.24356938,0.269312736,4.805013527,0.540801954,0.334196798,-0.158781182,0.338297292,-0.053938861
Mexico,2007,0.949326674,-0.404237697,-0.986106827,0.467511792,-0.800753907,0.14571287,-0.188682129,0.273747331,2.077863934,0.456620712,-0.355606559,-0.113925032,0.346567874,-0.010004915
Mexico,2008,0.744346169,-0.429391436,-0.9954355,0.457389694,-0.748366615,0.155873121,-0.00026994,0.288970023,0.943331863,0.421600147,-0.642574326,-0.141186211,0.341541455,0.008602745
Mexico,2009,0.679088658,-0.454545174,-1.000099836,0.453505633,-0.432765124,0.217082438,0.027772757,0.291235722,-6.295250558,0.198160676,-2.473496422,0.032653811,0.373594095,-0.137111312
Mexico,2010,0.477062296,-0.475506623,-0.986106827,0.461862249,-0.444051817,0.214893441,-0.157791601,0.27624312,4.971334583,0.545935928,0.376265932,-0.125848466,0.34436943,-0.038061359
Mexico,2011,0.331282699,-0.496468072,-0.9954355,0.482459541,-0.471310246,0.209606807,-0.279700222,0.266393558,3.444045058,0.498791785,-0.010045638,-0.213815625,0.328150037,0.0111233299690407
Mexico,2012,0.32640683,-0.517429521,-1.000099836,0.507058593,-0.531576927,0.197918388,-0.165147843,0.275648775,3.55321076,0.502161495,0.01756666,-0.15476092,0.339038549,0.0117350224059592
Mexico,2013,0.28635203,-0.538390969,-1.000099836,0.526478897,-0.525401189,0.199116141,-0.214786465,0.271638241,0.852101559,0.418784064,-0.665650057,-0.096662085,0.349750818,0.04621843
Mexico,2014,0.338523646,-0.559352418,-1.004764173,0.533305428,-0.547122749,0.194903354,-0.180260357,0.274427765,2.503763503,0.469767315,-0.247879812,-0.199867917,0.330721716,0.07570831
Mexico,2015,0.347547621,-0.576121577,-1.014092846,0.519770064,-0.655304637,0.173922022,-0.391422846,0.257366971,2.702323426,0.475896433,-0.197656201,-0.131542894,0.343319491,-0.008254641
Mexico,2016,0.364804873,-0.597083026,-1.014092846,0.487991385,-0.752838701,0.155005782,-0.374980623,0.258695414,1.772493238,0.447194575,-0.432846814,-0.199848298,0.330725334,-0.075940455
Mexico,2017,0.386669618,-0.613852185,-1.018757182,0.455741911,-0.84526181,0.137080786,0.148827671,0.301016309,1.871728533,0.450257755,-0.407746306,-0.238523337,0.323594426,-0.037431999
Mexico,2018,0.414045595,-0.630621344,-1.023421518,0.441264957,-0.875927542,0.131133322,-0.036977214,0.286004273,1.972082102,0.453355454,-0.382362943,-0.268429938,0.318080244,-0.014673076
Mexico,2019,0.412616126,-0.651582793,-1.028085855,0.463274635,-0.832910334,0.139476293,-0.24251293,0.269398092,-0.392690522,0.380360009,-0.980506916,-0.242407021,0.322878352,0.008428035
Mexico,2020,0.22762494,-0.668351952,-1.014092846,-0.015641831,-0.627833252,0.179249959,-0.281415599,0.266254965,-8.354034557,0.134610442,-2.994243841,0.069872059,0.380456399,-0.115276434
Mexico,2021,0.364725903,-0.685121111,-1.004764173,-0.006225926,-0.717487927,0.161861887,0.091521713,0.296386295,6.048483443,0.579185196,0.648719229,0.012040228,0.369793361,-0.030896859
Middle East & North Africa,2000,0.206114355,0.291682402,-0.688834226,-0.12427949,0.996168337,0.494216878,-0.539092075,0.245436091,6.57200881,0.595345298,0.781139378,-0.655451451,0.246721181,-0.480845236
Middle East & North Africa,2001,0.165812264,0.228798056,-0.696036943,-0.083000709,1.007097333,0.496336501,-0.549877166,0.244564714,1.844380211,0.449413571,-0.414663772,-0.518164105,0.272034235,-0.481166189
Middle East & North Africa,2002,0.148830841,0.170105999,-0.691022767,-0.041787282,1.035098155,0.50176712,-0.535830586,0.245699602,1.970326166,0.453301252,-0.382807088,-0.564830113,0.263429952,-0.48405939
Middle East & North Africa,2003,0.129620636,0.115606232,-0.682315521,-0.055080533,0.972265768,0.489581095,-0.511594684,0.247657732,4.611505893,0.53482879,0.285251109,-0.626833229,0.251997811,-0.467439684
Middle East & North Africa,2004,0.166089868,0.065298755,-0.680891502,0.001950506,0.7268548,0.441984875,-0.326084649,0.262645946,7.97994234,0.638805178,1.137261124,-0.716781877,0.235413071,-0.431113735
Middle East & North Africa,2005,0.178848492,0.014991278,-0.703650606,0.036477073,0.753201076,0.447094603,-0.328898409,0.262418609,5.0633641,0.548776681,0.399543815,-0.811707739,0.217910631,-0.386751382
Middle East & North Africa,2006,0.066309871,-0.035316199,-0.66788755,0.06098049,0.606424679,0.41862806,-0.267331406,0.267392892,5.995599337,0.577552778,0.63534276,-0.848526778,0.211121933,-0.333939204
Middle East & North Africa,2007,0.104850168,-0.089815966,-0.713380583,0.100558915,0.497177445,0.39744011,-0.155986424,0.276388968,5.254115406,0.554664763,0.44779232,-0.830587831,0.214429518,-0.265896024
Middle East & North Africa,2008,0.114059561,-0.135931153,-0.733298926,0.132894303,0.428289835,0.384079706,0.999546837,0.369749844,4.589956347,0.534163602,0.279800381,-0.878469606,0.205601072,-0.178740779
Middle East & North Africa,2009,0.082491447,-0.177854051,-0.764891388,0.173087048,0.465246594,0.391247283,-0.358843913,0.259999174,0.805892965,0.417357704,-0.677338027,-0.495009962,0.276303398,-0.223428741
Middle East & North Africa,2010,0.171199252,-0.211392369,-0.762971965,0.204453602,0.507612059,0.399463851,-0.224097544,0.270885956,5.077377006,0.549209229,0.40308823,-0.592662615,0.258298192,-0.152278001
Middle East & North Africa,2011,0.080231694,-0.240738397,-0.789909408,0.235988255,0.619436664,0.421151669,-0.098007037,0.281073391,3.747845479,0.50816945,0.066797433,-0.636713717,0.250176046,-0.10992712
Middle East & North Africa,2012,0.063045587,-0.249122976,-0.763808523,0.22645039,0.6899556,0.434828462,-0.227017395,0.270650048,3.932616974,0.513872949,0.113533409,-0.613510494,0.254454258,-0.074527659
Middle East & North Africa,2013,-0.108422366,-0.274276715,-0.763847656,0.234635702,0.625784517,0.422382804,-0.309862325,0.263956623,2.158479946,0.459109155,-0.3352156,-0.596906322,0.257515737,-0.09681027
Middle East & North Africa,2014,-0.267675277,-0.307815033,-0.76048387,0.267736547,0.64013128,0.425165286,-0.438227496,0.253585407,2.939243811,0.483209656,-0.137729721,-0.437089377,0.286982801,-0.09845376
Middle East & North Africa,2015,-0.175853329,-0.332968771,-0.752870245,0.299036014,0.692919718,0.435403337,-0.559745714,0.243767388,2.561814264,0.471559218,-0.233196493,-0.210650452,0.328733631,-0.168195813
Middle East & North Africa,2016,-0.286893156,-0.3623148,-0.755752664,0.33085305,0.704636868,0.437675819,-0.448025326,0.252793795,4.351957491,0.526817089,0.219601113,-0.07093288,0.354494771,-0.167097714
Middle East & North Africa,2017,-0.333512109,-0.383276248,-0.76808176,0.383958884,0.743241558,0.445163004,-0.544783855,0.244976226,1.977098479,0.453510299,-0.381094104,-0.098903869,0.349337477,-0.162037398
Middle East & North Africa,2018,-0.353012829,-0.400045408,-0.716740874,0.404722358,0.663469414,0.429691599,-0.517479738,0.247182252,2.26848468,0.462504764,-0.307391077,-0.233700685,0.324483627,-0.155083805
Middle East & North Africa,2019,-0.387399273,-0.421006856,-0.763332767,0.421256774,0.527829026,0.40338483,-0.663402451,0.235392481,1.261511646,0.431421672,-0.562094149,-0.276482167,0.316595574,-0.15841905
Middle East & North Africa (IDA & IBRD countries),2000,1.021711695,0.407244013,-0.736389713,-0.194913955,1.217694954,0.537180848,-0.461608971,0.251696309,6.15546304,0.582487426,0.675778576,-0.538550339,0.268275419,-0.589493654
Middle East & North Africa (IDA & IBRD countries),2001,0.964415876,0.338098166,-0.729882767,-0.154951382,1.214007625,0.536465709,-0.46477529,0.251440488,2.869666224,0.481061946,-0.155328628,-0.395649393,0.294623509,-0.586049916
Middle East & North Africa (IDA & IBRD countries),2002,0.866725601,0.275489965,-0.734719851,-0.114451486,1.228748885,0.539324702,-0.39135904,0.257372126,3.254544256,0.492942303,-0.057977841,-0.429553072,0.288372345,-0.588430742
Middle East & North Africa (IDA & IBRD countries),2003,0.83916604,0.215218257,-0.727480148,-0.135927372,1.155494753,0.525117433,-0.139533878,0.277718246,2.217956087,0.460945055,-0.320171745,-0.492470096,0.276771698,-0.580350596
Middle East & North Africa (IDA & IBRD countries),2004,0.828580437,0.156248889,-0.72497511,-0.078600426,0.871295909,0.4699985,-0.189503491,0.273680969,7.633509815,0.628111551,1.049634718,-0.531167018,0.269636756,-0.558841286
Middle East & North Africa (IDA & IBRD countries),2005,0.871347457,0.101521296,-0.75315856,-0.045798169,0.920442233,0.479530182,-0.265659262,0.267527993,4.42001202,0.528917786,0.236814779,-0.600472346,0.256858233,-0.538503331
Middle East & North Africa (IDA & IBRD countries),2006,0.761718983,0.048939838,-0.705576831,-0.023013275,0.761793272,0.448761016,0.183035247,0.303780097,5.326495015,0.556898966,0.466099969,-0.639853055,0.249597214,-0.510536034
Middle East & North Africa (IDA & IBRD countries),2007,0.738645711,-0.006405253,-0.754003214,0.016535773,0.663737185,0.429743532,-0.062265745,0.283961095,6.033753242,0.578730507,0.644993382,-0.627481775,0.251878232,-0.4624789
Middle East & North Africa (IDA & IBRD countries),2008,0.717415379,-0.056847361,-0.767441925,0.046223152,0.612330443,0.419773454,1.22603633,0.388048977,3.6864139,0.50627319,0.051258972,-0.624187464,0.252485638,-0.411296184
Middle East & North Africa (IDA & IBRD countries),2009,0.740500275,-0.0973183,-0.800049107,0.085634831,0.650544969,0.427184968,-0.298324201,0.264888841,2.504481928,0.469789492,-0.247698095,-0.30999312,0.310416821,-0.41147808
Middle East & North Africa (IDA & IBRD countries),2010,0.868014334,-0.137316777,-0.796097802,0.11516419,0.706697137,0.438075398,-0.188693512,0.273746411,5.355890006,0.557806326,0.473535118,-0.354608262,0.302190677,-0.37376084
Middle East & North Africa (IDA & IBRD countries),2011,0.792091475,-0.165894166,-0.82607334,0.14407213,0.86872782,0.469500432,-0.017332926,0.287591425,-1.02374822,0.360880615,-1.14012622,-0.354481615,0.302214028,-0.377260971
Middle East & North Africa (IDA & IBRD countries),2012,0.833225183,-0.176569543,-0.79658052,0.126955803,0.978238975,0.490739568,0.196629419,0.304878433,3.528877054,0.501410366,0.011411709,-0.303571551,0.31160083,-0.357655677
Middle East & North Africa (IDA & IBRD countries),2013,0.704561559,-0.204137066,-0.798390444,0.129395188,0.921840167,0.479801304,-0.049427382,0.284998366,0.415948215,0.405320948,-0.775970386,-0.378188371,0.297842974,-0.393182754
Middle East & North Africa (IDA & IBRD countries),2014,0.488827132,-0.240294799,-0.796875851,0.165388982,0.948037938,0.484882229,-0.360909071,0.25983232,2.07939945,0.45666811,-0.355218166,-0.230101614,0.325147224,-0.400902909
Middle East & North Africa (IDA & IBRD countries),2015,0.670652217,-0.266611708,-0.789541931,0.194368211,1.045023096,0.503692012,-0.112134731,0.279931949,0.463181704,0.406778944,-0.76402318,-0.024994369,0.362964918,-0.429943665
Middle East & North Africa (IDA & IBRD countries),2016,0.453506814,-0.296567451,-0.792201826,0.225824424,1.076182244,0.509735171,-0.243580483,0.269311839,5.37017236,0.558247192,0.477147687,0.130392498,0.391615163,-0.424943392
Middle East & North Africa (IDA & IBRD countries),2017,0.440903634,-0.318606556,-0.807233863,0.285317628,1.114393439,0.51714604,0.029642435,0.291386782,3.138681301,0.489365862,-0.087284138,0.124180053,0.390469712,-0.439456275
Middle East & North Africa (IDA & IBRD countries),2018,0.369982945,-0.331768128,-0.761491536,0.309224652,1.013362894,0.497551675,-0.108077371,0.280259762,1.821043088,0.448693205,-0.420566648,-0.012550644,0.365259293,-0.467726388
Middle East & North Africa (IDA & IBRD countries),2019,0.501255298,-0.355499715,-0.815174732,0.327366082,0.849710684,0.465812154,-0.345098183,0.261109755,0.90064982,0.420282644,-0.653370293,-0.242683542,0.322827367,-0.466480146
Middle East & North Africa (excluding high income),2000,1.021711695,0.398504336,-0.736389713,-0.192790257,1.213760971,0.536417872,-0.397415434,0.256882802,6.021268607,0.578345133,0.641835527,-0.538550339,0.268275419,-0.589409991
Middle East & North Africa (excluding high income),2001,0.964415876,0.330043553,-0.729882767,-0.153824866,1.226262465,0.538842474,-0.488073873,0.249558088,2.773830057,0.478103689,-0.179569363,-0.395649393,0.294623509,-0.585972476
Middle East & North Africa (excluding high income),2002,0.866725601,0.268016955,-0.734719851,-0.112422712,1.249558379,0.543360598,-0.39004082,0.257478631,3.145246147,0.489568505,-0.08562363,-0.429553072,0.288372345,-0.588365452
Middle East & North Africa (excluding high income),2003,0.83916604,0.208478553,-0.727480148,-0.133558715,1.17151405,0.528224295,-0.128627547,0.278599418,2.287449032,0.463090153,-0.302594247,-0.492470096,0.276771698,-0.580292235
Middle East & North Africa (excluding high income),2004,0.828580437,0.150052145,-0.72497511,-0.076658851,0.889474712,0.473524187,-0.216307664,0.271515336,7.727341105,0.631007922,1.07336834,-0.531167018,0.269636756,-0.558782693
Middle East & North Africa (excluding high income),2005,0.871347457,0.095892581,-0.75315856,-0.043101267,0.933448705,0.482052721,-0.215750001,0.271560393,4.471068154,0.530493779,0.249728883,-0.600472346,0.256858233,-0.538446223
Middle East & North Africa (excluding high income),2006,0.761718983,0.04379244,-0.705576831,-0.020731073,0.774508973,0.451227162,-0.012951282,0.287945439,5.276440861,0.555353902,0.453439306,-0.639853055,0.249597214,-0.510480964
Middle East & North Africa (excluding high income),2007,0.738645711,-0.010933313,-0.754003214,0.018709809,0.676582447,0.432234806,-0.130284527,0.278465543,6.017036943,0.57821451,0.640765173,-0.627481775,0.251878232,-0.462428132
Middle East & North Africa (excluding high income),2008,0.717415379,-0.060953747,-0.767441925,0.048426005,0.633595825,0.423897767,1.168751959,0.383420708,3.713690997,0.507115175,0.058158422,-0.624187464,0.252485638,-0.41126463
Middle East & North Africa (excluding high income),2009,0.740500275,-0.101245899,-0.800049107,0.08767749,0.667625436,0.430497639,-0.358843913,0.259999174,2.550448063,0.471208367,-0.236071452,-0.30999312,0.310416821,-0.411472061
Middle East & North Africa (excluding high income),2010,0.868014334,-0.141017174,-0.796097802,0.117405409,0.725389632,0.441700713,-0.191410422,0.2735269,5.359259203,0.557910326,0.474387321,-0.354608262,0.302190677,-0.373779589
Middle East & North Africa (excluding high income),2011,0.792091475,-0.169485937,-0.82607334,0.146319133,0.880097372,0.471705499,-0.025241764,0.286952434,-0.938479754,0.363512669,-1.118558472,-0.354481615,0.302214028,-0.377303574
Middle East & North Africa (excluding high income),2012,0.833225183,-0.180379168,-0.79658052,0.129690917,0.991962621,0.4934012,0.1565779,0.301642485,3.551675766,0.502114113,0.0171784,-0.303571551,0.31160083,-0.357724156
Middle East & North Africa (excluding high income),2013,0.704561559,-0.207876623,-0.798390444,0.132845325,0.937704091,0.482878032,-0.049720508,0.284974683,0.454910091,0.406523617,-0.766115396,-0.378188371,0.297842974,-0.393261455
Middle East & North Africa (excluding high income),2014,0.488827132,-0.243336144,-0.796875851,0.166626292,0.965280459,0.48822633,-0.362328334,0.259717651,2.058217054,0.456014255,-0.360576027,-0.230101614,0.325147224,-0.400996213
Middle East & North Africa (excluding high income),2015,0.670652217,-0.270252776,-0.789541931,0.197623507,1.067668853,0.508084042,-0.346359048,0.261007884,0.493359681,0.407710473,-0.756389983,-0.024994369,0.362964918,-0.430045783
